1	H	11	YLL042C
1	H	12	YLL045C
2	A	1	YLL046C
2	A	2	blank
2	A	3	YLL047W
2	A	4	wild-type
2	A	5	YLL051C
2	A	6	YLL052C
2	A	7	YLL053C
2	A	8	YLL054C
2	A	9	YLL055W
2	A	10	YLL058W
2	A	11	YLL060C
2	A	12	YLL061W
2	B	1	YLL062C
2	B	2	YLL063C
2	B	3	YLR001C
2	B	4	YLR003C
2	B	5	YLR004C
2	B	6	YLR011W
2	B	7	YLR017W
2	B	8	YLR018C
2	B	9	YLR019W
2	B	10	wild-type
2	B	11	YLR020C
2	B	12	YLR023C
2	C	1	YLR024C
2	C	2	YLR025W
2	C	3	YLR043C
2	C	4	YLR044C
2	C	5	YLR046C
2	C	6	YLR047C
2	C	7	YLR048W
2	C	8	wild-type
2	C	9	YLR049C
2	C	10	YLR053C
2	C	11	YLR055C
2	C	12	wild-type
2	D	1	YLR056W
2	D	2	wild-type
2	D	3	YLR061W
2	D	4	YLR062C
2	D	5	wild-type
2	D	6	YLR063W
2	D	7	YLR064W
2	D	8	YLR065C
2	D	9	YLR067C
2	D	10	YLR068W
2	D	11	YLR069C
2	D	12	YLR070C
2	E	1	wild-type
2	E	2	YLR072W
2	E	3	YLR073C
2	E	4	YLR077W
2	E	5	YLR079W
2	E	6	YLR080W
2	E	7	YLR081W
2	E	8	YLR082C
2	E	9	YLR083C
2	E	10	YLR085C
2	E	11	YLR092W
2	E	12	YLR093C
2	F	1	YLR094C
2	F	2	YLR095C
2	F	3	wild-type
2	F	4	YLR096W
2	F	5	YLR097C
2	F	6	YLR098C
2	F	7	wild-type
2	F	8	YLR099C
2	F	9	YLR107W
2	F	10	YLR108C
2	F	11	YLR109W
2	F	12	YLR111W
2	G	1	YLR112W
2	G	2	YLR113W
2	G	3	YLR114C
2	G	4	YLR119W
2	G	5	YLR120C
2	G	6	YLR121C
2	G	7	YLR122C
2	G	8	YLR123C
2	G	9	YLR124W
2	G	10	YML089C
2	G	11	wild-type
2	G	12	YML088W
2	H	1	YML087C
2	H	2	blank
2	H	3	blank
2	H	4	YML084W
2	H	5	YML083C
2	H	6	wild-type
2	H	7	YML082W
2	H	8	YML081W
2	H	9	wild-type
2	H	10	YML080W
2	H	11	YML079W
2	H	12	blank
3	A	1	YML078W
3	A	2	YML063W
3	A	3	blank
3	A	4	wild-type
3	A	5	YML062C
3	A	6	YML061C
3	A	7	YML060W
3	A	8	YML059C
3	A	9	YML058W
3	A	10	YML057W
3	A	11	YML054C
3	A	12	YML053C
3	B	1	YML052W
3	B	2	YML051W
3	B	3	YML050W
3	B	4	YML048W
3	B	5	YML048W-A
3	B	6	YML035C-A
3	B	7	YML032C
3	B	8	YML030W
3	B	9	YML029W
3	B	10	wild-type
3	B	11	YML028W
3	B	12	YML026C
3	C	1	YML024W
3	C	2	YML020W
3	C	3	YML019W
3	C	4	YML018C
3	C	5	YML017W
3	C	6	YML016C
3	C	7	YML014W
3	C	8	wild-type
3	C	9	YML013W
3	C	10	YML013C-A
3	C	11	YML012W
3	C	12	wild-type
3	D	1	YML011C
3	D	2	wild-type
3	D	3	YML009c
3	D	4	YML008C
3	D	5	wild-type
3	D	6	YML007W
3	D	7	YML006C
3	D	8	YML005W
3	D	9	YML004C
3	D	10	YML003W
3	D	11	YML002W
3	D	12	YML001W
3	E	1	wild-type
3	E	2	YMR002W
3	E	3	YMR003W
3	E	4	YMR006C
3	E	5	YMR007W
3	E	6	YMR008C
3	E	7	YMR009W
3	E	8	YMR010W
3	E	9	YMR011W
3	E	10	YMR012W
3	E	11	YMR014W
3	E	12	YMR015C
3	F	1	YMR016C
3	F	2	YMR017W
3	F	3	wild-type
3	F	4	YMR018W
3	F	5	YMR019W
3	F	6	YMR020W
3	F	7	wild-type
3	F	8	YMR021C
3	F	9	YMR022W
3	F	10	YMR023C
3	F	11	YMR024W
3	F	12	YMR026C
3	G	1	YMR027W
3	G	2	YMR029C
3	G	3	YMR030W
3	G	4	YMR031W-A
3	G	5	YMR031C
3	G	6	YMR034C
3	G	7	YMR035W
3	G	8	YMR036C
3	G	9	YMR039C
3	G	10	YMR040W
3	G	11	wild-type
3	G	12	YMR041C
3	H	1	YMR042W
3	H	2	blank
3	H	3	YMR044W
3	H	4	YMR140W
3	H	5	YMR141C
3	H	6	wild-type
3	H	7	YMR144W
3	H	8	YMR145C
3	H	9	wild-type
3	H	10	YMR147W
3	H	11	YMR148W
3	H	12	YMR151W
4	A	1	YMR152W
4	A	2	YMR153W
4	A	3	YMR153C-A
4	A	4	blank
4	A	5	YMR155W
4	A	6	YMR156C
4	A	7	YMR157C
4	A	8	YMR158W-A
4	A	9	YMR159C
4	A	10	YMR161W
4	A	11	YMR162C
4	A	12	YMR163C
4	B	1	YMR164C
4	B	2	YMR166C
4	B	3	YMR167W
4	B	4	YMR169C
4	B	5	YMR170C
4	B	6	YMR172C-A
4	B	7	YMR173W-A
4	B	8	YMR174C
4	B	9	YMR175W
4	B	10	wild-type
4	B	11	YMR176W
4	B	12	YMR177W
4	C	1	YMR178W
4	C	2	YMR179W
4	C	3	YMR180C
4	C	4	YMR182C
4	C	5	YMR183C
4	C	6	YMR184W
4	C	7	YMR186W
4	C	8	wild-type
4	C	9	YMR187C
4	C	10	YMR188C
4	C	11	YMR189W
4	C	12	wild-type
4	D	1	YMR190C
4	D	2	wild-type
4	D	3	YMR191W
4	D	4	YMR192W
4	D	5	wild-type
4	D	6	YMR193W
4	D	7	YMR194W
4	D	8	YMR193C-A
4	D	9	YMR195W
4	D	10	YMR196W
4	D	11	YMR198W
4	D	12	YMR199W
4	E	1	wild-type
4	E	2	YMR201C
4	E	3	YMR204C
4	E	4	YMR205C
4	E	5	YMR206W
4	E	6	YMR207C
4	E	7	YMR210W
4	E	8	YMR214W
4	E	9	YMR215W
4	E	10	YMR216C
4	E	11	YMR219W
4	E	12	YMR221C
4	F	1	YMR222C
4	F	2	YMR223W
4	F	3	wild-type
4	F	4	YMR225C
4	F	5	YMR226C
4	F	6	YMR228W
4	F	7	wild-type
4	F	8	YMR230W
4	F	9	YMR231W
4	F	10	YMR232W
4	F	11	YMR233W
4	F	12	YMR234W
4	G	1	YMR237W
4	G	2	YMR238W
4	G	3	YMR241W
4	G	4	YMR242C
4	G	5	YMR243C
4	G	6	YMR244W
4	G	7	YMR245W
4	G	8	YMR244C-A
4	G	9	YMR246W
4	G	10	YMR247C
4	G	11	wild-type
4	G	12	YMR250W
4	H	1	YMR251W
4	H	2	blank
4	H	3	YMR251W-A
4	H	4	YMR252C
4	H	5	YMR253C
4	H	6	wild-type
4	H	7	YMR254C
4	H	8	YMR255W
4	H	9	wild-type
4	H	10	YMR256C
4	H	11	YMR257C
4	H	12	YMR258C
5	A	1	YMR259C
5	A	2	YMR261C
5	A	3	YMR262W
5	A	4	wild-type
5	A	5	blank
5	A	6	YNL047C
5	A	7	YMR264W
5	A	8	YMR265C
5	A	9	YMR266W
5	A	10	YMR267W
5	A	11	YMR272C
5	A	12	YMR273C
5	B	1	YMR274C
5	B	2	YMR276W
5	B	3	YMR278W
5	B	4	YMR280C
5	B	5	YMR282C
5	B	6	YMR283C
5	B	7	YMR284W
5	B	8	YMR285C
5	B	9	YMR286W
5	B	10	wild-type
5	B	11	YMR287C
5	B	12	YMR289W
5	C	1	YMR291W
5	C	2	YMR292W
5	C	3	YMR293C
5	C	4	YMR294W
5	C	5	YMR294W-A
5	C	6	YMR295C
5	C	7	YMR297W
5	C	8	wild-type
5	C	9	blank
5	C	10	YMR302C
5	C	11	YMR303C
5	C	12	wild-type
5	D	1	YMR304W
5	D	2	wild-type
5	D	3	YMR304C-A
5	D	4	YMR305C
5	D	5	wild-type
5	D	6	YMR306C-A
5	D	7	YMR307W
5	D	8	YMR310C
5	D	9	YNL339C
5	D	10	YNL338W
5	D	11	YNL336W
5	D	12	YNL335W
5	E	1	wild-type
5	E	2	YNL334C
5	E	3	YNL333W
5	E	4	YNL332W
5	E	5	YNL330C
5	E	6	YNL329C
5	E	7	YNL328C
5	E	8	YNL327W
5	E	9	YNL326C
5	E	10	YNL324W
5	E	11	YNL325C
5	E	12	YNL323W
5	F	1	YNL322C
5	F	2	YNL321W
5	F	3	wild-type
5	F	4	YNL320W
5	F	5	YNL319W
5	F	6	YNL318C
5	F	7	wild-type
5	F	8	YNL314W
5	F	9	YNL311C
5	F	10	YNL309W
5	F	11	YNL053W
5	F	12	YNL305C
5	G	1	YNL304W
5	G	2	YNL303W
5	G	3	YNL302C
5	G	4	YNL301C
5	G	5	YNL299W
5	G	6	YNL298W
5	G	7	YNL086W
5	G	8	YNL297C
5	G	9	YNL295W
5	G	10	YNL294C
5	G	11	wild-type
5	G	12	YNL293W
5	H	1	YNL089C
5	H	2	blank
5	H	3	YNL291C
5	H	4	YNL289W
5	H	5	YNL288W
5	H	6	wild-type
5	H	7	YNL286W
5	H	8	YNL285W
5	H	9	wild-type
5	H	10	YNL283C
5	H	11	YNL281W
5	H	12	YNL278W
6	A	1	YNL096C
6	A	2	YNL276C
6	A	3	YNL275W
6	A	4	wild-type
6	A	5	YNL273W
6	A	6	blank
6	A	7	YNL271C
6	A	8	YNL270C
6	A	9	YNL268W
6	A	10	YNL266W
6	A	11	YNL265C
6	A	12	YNL264C
6	B	1	YNL259C
6	B	2	YNL257C
6	B	3	YNL255C
6	B	4	YNL249C
6	B	5	YNL248C
6	B	6	YNL246W
6	B	7	YOR001W
6	B	8	YOR002W
6	B	9	YOR003W
6	B	10	wild-type
6	B	11	YOR005C
6	B	12	YOR006C
6	C	1	YOR007C
6	C	2	YOR008C
6	C	3	YOR009W
6	C	4	YOR010C
6	C	5	YOR011W
6	C	6	YOR012W
6	C	7	YOR013W
6	C	8	wild-type
6	C	9	YOR014W
6	C	10	YOR015W
6	C	11	YOR016C
6	C	12	wild-type
6	D	1	YOR017W
6	D	2	wild-type
6	D	3	YOR018W
6	D	4	YOR019W
6	D	5	wild-type
6	D	6	YOR021C
6	D	7	YOR022C
6	D	8	YOR023C
6	D	9	YOR024W
6	D	10	YOR025W
6	D	11	YOR027W
6	D	12	YOR028C
6	E	1	wild-type
6	E	2	YOR029W
6	E	3	YOR030W
6	E	4	YOR031W
6	E	5	YOR032C
6	E	6	YOR034C
6	E	7	YOR035C
6	E	8	YOR036W
6	E	9	YOR037W
6	E	10	YOR038C
6	E	11	YOR039W
6	E	12	YOR040W
6	F	1	YOR041C
6	F	2	YOR042W
6	F	3	wild-type
6	F	4	YOR043W
6	F	5	YOR044W
6	F	6	YOR045W
6	F	7	wild-type
6	F	8	YOR047C
6	F	9	YOR049C
6	F	10	YOR050C
6	F	11	YOR051C
6	F	12	YOR052C
6	G	1	YOR053W
6	G	2	YOR054C
6	G	3	YOR055W
6	G	4	YOR058C
6	G	5	YOR059C
6	G	6	YOR061W
6	G	7	YOR062C
6	G	8	YOR064C
6	G	9	YOR065W
6	G	10	YOR066W
6	G	11	wild-type
6	G	12	YOR067C
6	H	1	YOR068C
6	H	2	blank
6	H	3	YOR070C
6	H	4	YOR071C
6	H	5	YOR072W
6	H	6	wild-type
6	H	7	YOR073W
6	H	8	YOR076C
6	H	9	wild-type
6	H	10	YOR078W
6	H	11	YOR079C
6	H	12	YOR080W
7	A	1	YOR081C
7	A	2	YOR082C
7	A	3	YOR083W
7	A	4	wild-type
7	A	5	YOR084W
7	A	6	YOR085W
7	A	7	blank
7	A	8	YOR086C
7	A	9	YOR088W
7	A	10	YOR089C
7	A	11	YOR090C
7	A	12	YOR091W
7	B	1	YOR092W
7	B	2	YOR093C
7	B	3	YOR094W
7	B	4	YOR289W
7	B	5	YOR290C
7	B	6	YOR291W
7	B	7	YOR292C
7	B	8	YOR293W
7	B	9	YOR296W
7	B	10	wild-type
7	B	11	YOR297C
7	B	12	YOR298W
7	C	1	YOR299W
7	C	2	YOR301W
7	C	3	YOR304C-A
7	C	4	YOR304W
7	C	5	YOR305W
7	C	6	YOR307C
7	C	7	YOR308C
7	C	8	wild-type
7	C	9	YOR311C
7	C	10	YOR312C
7	C	11	YOR313C
7	C	12	wild-type
7	D	1	YOR314W
7	D	2	wild-type
7	D	3	YOR315W
7	D	4	YOR316C
7	D	5	wild-type
7	D	6	YOR318C
7	D	7	YOR320C
7	D	8	YOR321W
7	D	9	YOR322C
7	D	10	YOR323C
7	D	11	YOR324C
7	D	12	YOR327C
7	E	1	wild-type
7	E	2	YOR328W
7	E	3	YOR330C
7	E	4	YOR332W
7	E	5	YOR334W
7	E	6	YOR337W
7	E	7	YOR338W
7	E	8	YOR339C
7	E	9	YOR342C
7	E	10	YOR343C
7	E	11	YOR344C
7	E	12	YOR346W
7	F	1	YOR349W
7	F	2	YOR350C
7	F	3	wild-type
7	F	4	YOR351C
7	F	5	YOR352W
7	F	6	YOR354C
7	F	7	wild-type
7	F	8	YOR355W
7	F	9	YOR356W
7	F	10	YOR357C
7	F	11	YOR358W
7	F	12	YOR359W
7	G	1	YOR360C
7	G	2	YOR363C
7	G	3	YOR365C
7	G	4	YOR367W
7	G	5	YOR368W
7	G	6	YOR371C
7	G	7	YOR374W
7	G	8	YOR375C
7	G	9	YOR376W
7	G	10	YOR377W
7	G	11	wild-type
7	G	12	YOR378W
7	H	1	YOR380W
7	H	2	blank
7	H	3	YOR381W
7	H	4	YOR382W
7	H	5	YOR383C
7	H	6	wild-type
7	H	7	YOR384W
7	H	8	YOR385W
7	H	9	wild-type
7	H	10	YOR386W
7	H	11	YOL001W
7	H	12	YOL002C
8	A	1	YOL003C
8	A	2	YOL004W
8	A	3	YOL006C
8	A	4	wild-type
8	A	5	YOL007C
8	A	6	YOL008W
8	A	7	YOL009C
8	A	8	blank
8	A	9	YOL011W
8	A	10	YOL012C
8	A	11	YOL013C
8	A	12	YOL014W
8	B	1	YOL015W
8	B	2	YOL017W
8	B	3	YOL018C
8	B	4	YOL019W
8	B	5	YOL020W
8	B	6	YOL023W
8	B	7	YOL024W
8	B	8	YOL025W
8	B	9	YOL027C
8	B	10	wild-type
8	B	11	YOL028C
8	B	12	YOL029C
8	C	1	YOL030W
8	C	2	YOL031C
8	C	3	YOL032W
8	C	4	YOL033W
8	C	5	YOL035C
8	C	6	YOL036W
8	C	7	YOL037C
8	C	8	wild-type
8	C	9	YOL039W
8	C	10	YOL041C
8	C	11	YOL042W
8	C	12	wild-type
8	D	1	YOL043C
8	D	2	wild-type
8	D	3	YOL044W
8	D	4	YOL045W
8	D	5	wild-type
8	D	6	YOL046C
8	D	7	YOL047C
8	D	8	YOL050C
8	D	9	YOL051W
8	D	10	YOL052C
8	D	11	YOL053C-A
8	D	12	YOL053W
8	E	1	wild-type
8	E	2	YOL054W
8	E	3	YOL055C
8	E	4	YOL056W
8	E	5	YOL057W
8	E	6	YOL059W
8	E	7	YOL060C
8	E	8	YOL061W
8	E	9	YOL062C
8	E	10	YOL063C
8	E	11	YOL064C
8	E	12	YOL065C
8	F	1	YOL067C
8	F	2	YOL068C
8	F	3	wild-type
8	F	4	YOL070C
8	F	5	YOL071W
8	F	6	YOL072W
8	F	7	wild-type
8	F	8	YOL075C
8	F	9	YOL076W
8	F	10	YOL079W
8	F	11	YOL080C
8	F	12	YOL081W
8	G	1	YOL082W
8	G	2	YOL083W
8	G	3	YOL084W
8	G	4	YOL085C
8	G	5	YPL274W
8	G	6	YPL273W
8	G	7	YPL272C
8	G	8	YPL271W
8	G	9	YPL270W
8	G	10	YPL269W
8	G	11	wild-type
8	G	12	YPL267W
8	H	1	YPL265W
8	H	2	blank
8	H	3	YPL264C
8	H	4	YPL263C
8	H	5	YPL262W
8	H	6	wild-type
8	H	7	YPL260W
8	H	8	YPL261C
8	H	9	wild-type
8	H	10	YPL259C
8	H	11	YPL258C
8	H	12	YPL257W
9	A	1	YPL256C
9	A	2	blank
9	A	3	YPL253C
9	A	4	wild-type
9	A	5	YPL250C
9	A	6	YPL249C
9	A	7	YPL248C
9	A	8	YPL247C
9	A	9	blank
9	A	10	YPL246C
9	A	11	YPL245W
9	A	12	YPL244C
9	B	1	YPL241C
9	B	2	YPL240C
9	B	3	YPL239W
9	B	4	YPL236C
9	B	5	YPL234C
9	B	6	YPL232W
9	B	7	YPL230W
9	B	8	YPL229W
9	B	9	YPL227C
9	B	10	wild-type
9	B	11	YPL226W
9	B	12	YPL225W
9	C	1	YPL223C
9	C	2	YPL222W
9	C	3	YPL221W
9	C	4	YPL220W
9	C	5	YPL219W
9	C	6	YPL216W
9	C	7	YPL215W
9	C	8	wild-type
9	C	9	YPL214C
9	C	10	YPL213W
9	C	11	YPL212C
9	C	12	wild-type
9	D	1	YPL208W
9	D	2	wild-type
9	D	3	YPL207W
9	D	4	YPL206C
9	D	5	wild-type
9	D	6	YPL205C
9	D	7	YPL203W
9	D	8	YPL202C
9	D	9	YPL201C
9	D	10	YPL200W
9	D	11	YPL199C
9	D	12	YPL198W
9	E	1	wild-type
9	E	2	YPL197C
9	E	3	YPL196W
9	E	4	YPL195W
9	E	5	YPL194W
9	E	6	YPL193W
9	E	7	YPL192C
9	E	8	YPL191C
9	E	9	YPL189W
9	E	10	YPL188W
9	E	11	YPL187W
9	E	12	YPL185W
9	F	1	YPL186C
9	F	2	YPL184C
9	F	3	wild-type
9	F	4	YPL181W
9	F	5	YPL182C
9	F	6	YPL180W
9	F	7	wild-type
9	F	8	YPL179W
9	F	9	YPL178W
9	F	10	YPL177C
9	F	11	YPL176C
9	F	12	YPL174C
9	G	1	YPL173W
9	G	2	YPL172C
9	G	3	YPL171C
9	G	4	YPL170W
9	G	5	YPL168W
9	G	6	YPL167C
9	G	7	YPL166W
9	G	8	YPL164C
9	G	9	YPL163C
9	G	10	YPL162C
9	G	11	wild-type
9	G	12	YPL161C
9	H	1	YPL159C
9	H	2	blank
9	H	3	YPL157W
9	H	4	YPL156C
9	H	5	YPL155C
9	H	6	wild-type
9	H	7	YPL154C
9	H	8	YPL152W
9	H	9	wild-type
9	H	10	YPL150W
9	H	11	YPL149W
9	H	12	YPL147W
10	A	1	YPL145C
10	A	2	YPL144W
10	A	3	YPL141C
10	A	4	wild-type
10	A	5	YPL140C
10	A	6	YPL139C
10	A	7	YPL138C
10	A	8	YPL136W
10	A	9	YPL135W
10	A	10	blank
10	A	11	YPL133C
10	A	12	YPL130W
10	B	1	YPL127C
10	B	2	YPL125W
10	B	3	YPL123C
10	B	4	YPL121C
10	B	5	YPL120W
10	B	6	YPL119C
10	B	7	YPL118W
10	B	8	YPL116W
10	B	9	YPL115C
10	B	10	wild-type
10	B	11	YPL114W
10	B	12	YPL113C
10	C	1	YPL112C
10	C	2	YPL111W
10	C	3	YPL110C
10	C	4	YPL109C
10	C	5	YPL108W
10	C	6	YPL107W
10	C	7	YPL106C
10	C	8	wild-type
10	C	9	YPL105C
10	C	10	YPL104W
10	C	11	YPL103C
10	C	12	wild-type
10	D	1	YPL101W
10	D	2	wild-type
10	D	3	YPL102C
10	D	4	YPL100W
10	D	5	wild-type
10	D	6	YPL099C
10	D	7	YPL098C
10	D	8	YPL097W
10	D	9	YPL096W
10	D	10	YPL095C
10	D	11	YPL092W
10	D	12	YBR174C
10	E	1	wild-type
10	E	2	YBR175W
10	E	3	YBR176W
10	E	4	YBR177C
10	E	5	YBR178W
10	E	6	YBR179C
10	E	7	YBR180W
10	E	8	YBR181C
10	E	9	YBR182C
10	E	10	YBR183W
10	E	11	YBR184W
10	E	12	YBR185C
10	F	1	YBR186W
10	F	2	YBR187W
10	F	3	wild-type
10	F	4	YBR188C
10	F	5	YBR194W
10	F	6	YBR195C
10	F	7	wild-type
10	F	8	YBR197C
10	F	9	YBR199W
10	F	10	YBR200W
10	F	11	YBR203W
10	F	12	YBR204C
10	G	1	YBR205W
10	G	2	YBR206W
10	G	3	YBR207W
10	G	4	YBR208C
10	G	5	YBR209W
10	G	6	YBR210W
10	G	7	YBR212W
10	G	8	YBR214W
10	G	9	YBR215W
10	G	10	YBR216C
10	G	11	wild-type
10	G	12	YBR217W
10	H	1	YBR218C
10	H	2	blank
10	H	3	YBR219C
10	H	4	YBR220C
10	H	5	YBR221C
10	H	6	wild-type
10	H	7	YBR222C
10	H	8	YBR223C
10	H	9	wild-type
10	H	10	YBR224W
10	H	11	YBR225W
10	H	12	YBR226C
11	A	1	YBR227C
11	A	2	YBR228W
11	A	3	YBR229C
11	A	4	wild-type
11	A	5	YBR230C
11	A	6	YBR231C
11	A	7	YBR233W
11	A	8	YBR235W
11	A	9	YBR238C
11	A	10	YBR239C
11	A	11	blank
11	A	12	YBR240C
11	B	1	YBR241C
11	B	2	YBR242W
11	B	3	YBR244W
11	B	4	YBR245C
11	B	5	YBR246W
11	B	6	YBR248C
11	B	7	YBR249C
11	B	8	YBR250W
11	B	9	YBR251W
11	B	10	wild-type
11	B	11	YBR255W
11	B	12	YBR258C
11	C	1	YBR259W
11	C	2	YBR260C
11	C	3	YBR261C
11	C	4	YBR262C
11	C	5	YBR263W
11	C	6	YBR264C
11	C	7	YBR266C
11	C	8	wild-type
11	C	9	YBR267W
11	C	10	YBR268W
11	C	11	YDR049W
11	C	12	wild-type
11	D	1	YDR050C
11	D	2	wild-type
11	D	3	YDR051C
11	D	4	YDR055W
11	D	5	wild-type
11	D	6	YDR056C
11	D	7	YDR057W
11	D	8	YDR059C
11	D	9	YDR061W
11	D	10	YDR063W
11	D	11	YDR065W
11	D	12	YDR066C
11	E	1	wild-type
11	E	2	YDR067C
11	E	3	YDR068W
11	E	4	YDR069C
11	E	5	YDR070C
11	E	6	YDR072C
11	E	7	YDR073W
11	E	8	YDR075W
11	E	9	YDR076W
11	E	10	YDR077W
11	E	11	YDR078C
11	E	12	YDR079W
11	F	1	YDR080W
11	F	2	YDR083W
11	F	3	wild-type
11	F	4	YDR084C
11	F	5	YDR085C
11	F	6	YDR089W
11	F	7	wild-type
11	F	8	YDR093W
11	F	9	YDR094W
11	F	10	YDR095C
11	F	11	YDR096W
11	F	12	YDR097C
11	G	1	YDR098C
11	G	2	YDR099W
11	G	3	YDR100W
11	G	4	YDR101C
11	G	5	YDR102C
11	G	6	YDR104C
11	G	7	YDR105C
11	G	8	YDR107C
11	G	9	YDR108W
11	G	10	YDR109C
11	G	11	wild-type
11	G	12	YDR110W
11	H	1	YDR111C
11	H	2	blank
11	H	3	YDR112W
11	H	4	YDR115W
11	H	5	YDR116C
11	H	6	wild-type
11	H	7	YDR117C
11	H	8	YDR119W
11	H	9	wild-type
11	H	10	YDR120C
11	H	11	YDR121W
11	H	12	YDR122W
12	A	1	YDR124W
12	A	2	YDR125C
12	A	3	YDR126W
12	A	4	wild-type
12	A	5	YDR128W
12	A	6	YDR129C
12	A	7	YDR130C
12	A	8	YDR131C
12	A	9	YDR132C
12	A	10	YDR133C
12	A	11	YDR134C
12	A	12	blank
12	B	1	YDR135C
12	B	2	YDR136C
12	B	3	YDR137W
12	B	4	YPR021C
12	B	5	YDR139C
12	B	6	YDR140W
12	B	7	YDR142C
12	B	8	YDR143C
12	B	9	YDR144C
12	B	10	wild-type
12	B	11	YDR146C
12	B	12	YDR338C
12	C	1	YDR340W
12	C	2	YDR344C
12	C	3	YDR345C
12	C	4	YDR346C
12	C	5	YDR347W
12	C	6	YDR348C
12	C	7	YDR349C
12	C	8	wild-type
12	C	9	YDR350C
12	C	10	YDR351W
12	C	11	YDR352W
12	C	12	wild-type
12	D	1	YDR357C
12	D	2	wild-type
12	D	3	YDR358W
12	D	4	YDR359C
12	D	5	wild-type
12	D	6	YDR360W
12	D	7	YDR368W
12	D	8	YDR369C
12	D	9	YDR370C
12	D	10	YDR371W
12	D	11	YDR372C
12	D	12	YDR374C
12	E	1	wild-type
12	E	2	YDR375C
12	E	3	YDR377W
12	E	4	YDR378C
12	E	5	YDR379W
12	E	6	YDR380W
12	E	7	YDR382W
12	E	8	YDR383C
12	E	9	YDR384C
12	E	10	YDR385W
12	E	11	YDR386W
12	E	12	YDR387C
12	F	1	YDR388W
12	F	2	YDR389W
12	F	3	wild-type
12	F	4	YDR391C
12	F	5	YDR392W
12	F	6	YDR393W
12	F	7	wild-type
12	F	8	YDR395W
12	F	9	YDR399W
12	F	10	YDR400W
12	F	11	YDR401W
12	F	12	YDR402C
12	G	1	YDR403W
12	G	2	YDR405W
12	G	3	YDR406W
12	G	4	YDR409W
12	G	5	YDR411C
12	G	6	YDR414C
12	G	7	YDR415C
12	G	8	YDR418W
12	G	9	YDR419W
12	G	10	YDR420W
12	G	11	wild-type
12	G	12	YDR421W
12	H	1	YDR422C
12	H	2	blank
12	H	3	YDR423C
12	H	4	YDR425W
12	H	5	YDR426C
12	H	6	wild-type
12	H	7	YDR428C
12	H	8	YDR430C
12	H	9	wild-type
12	H	10	YDR431W
12	H	11	YDR435C
12	H	12	YDR436W
13	A	1	YEL001C
13	A	2	YEL003W
13	A	3	YEL005C
13	A	4	wild-type
13	A	5	YEL006W
13	A	6	YEL007W
13	A	7	YEL008W
13	A	8	YEL010W
13	A	9	YEL013W
13	A	10	YEL014C
13	A	11	YEL015W
13	A	12	YEL016C
13	B	1	blank
13	B	2	YEL017C-A
13	B	3	YEL017W
13	B	4	YPR083W
13	B	5	YEL020C
13	B	6	YEL025C
13	B	7	YEL028W
13	B	8	YEL030W
13	B	9	YEL031W
13	B	10	wild-type
13	B	11	YEL033W
13	B	12	YPR091C
13	C	1	YEL038W
13	C	2	YEL039C
13	C	3	YEL040W
13	C	4	YEL042W
13	C	5	YEL043W
13	C	6	YEL045C
13	C	7	YEL046C
13	C	8	wild-type
13	C	9	YEL047C
13	C	10	YEL048C
13	C	11	YEL049W
