97	E	9	M22_1b
97	E	10	T73_1b
97	E	11	UC8_1b
97	E	12	WE372_1b
97	F	1	Y55_1b
97	F	2	Y9J_1b
97	F	3	blank
97	F	4	UC1_1b
97	F	5	RM11_1b
97	F	6	IL_01_b
97	F	7	PW5_b
97	F	8	YPS1009_b
97	F	9	T7_b
97	F	10	blank
97	F	11	YJM981_b
97	F	12	YJM978_b
97	G	1	273614X_b
97	G	2	TL229 S2.2
97	G	3	YJM320_b
97	G	4	NC_02_b
97	G	5	Y3_1b
97	G	6	CECT10266_1b
97	G	7	CECT10109_1b
97	G	8	blank
97	G	9	blank
97	G	10	blank
97	G	11	blank
97	G	12	blank
97	H	1	blank
97	H	2	blank
97	H	3	blank
97	H	4	blank
97	H	5	K1_1
97	H	6	K1_1
97	H	7	CLIB208_1
97	H	8	CLIB318_1
97	H	9	CLIB324_2
97	H	10	blank
97	H	11	S. bayanus matAlpha
97	H	12	S. paradoxus
98	A	1	CLIB192_a
98	A	2	blank
98	A	3	blank
98	A	4	blank
98	A	5	CLIB382_1b
98	A	6	YJM145_a
98	A	7	blank
98	A	8	YJM280_a
98	A	9	YJM326_a
98	A	10	blank
98	A	11	YJM421_a
98	A	12	YJM428_1b
98	B	1	YJM434_1a
98	B	2	blank
98	B	3	YJM436_1a
98	B	4	YJM440_1a
98	B	5	YJM454_1a
98	B	6	YJM653_1a
98	B	7	YJM678_1a
98	B	8	CBS2888_1a
98	B	9	blank
98	B	10	blank
98	B	11	blank
98	B	12	blank
98	C	1	DBVPG1788_1a
98	C	2	DBVPG1794_1a
98	C	3	DBVPG3591_1a
98	C	4	blank
98	C	5	DBVPG4651_1a
98	C	6	blank
98	C	7	blank
98	C	8	blank
98	C	9	blank
98	C	10	YPS163_1a
98	C	11	blank
98	C	12	blank
98	D	1	blank
98	D	2	blank
98	D	3	blank
98	D	4	blank
98	D	5	Y10_1a
98	D	6	blank
98	D	7	Y12_1b
98	D	8	blank
98	D	9	YJM269_1a
98	D	10	CEN.PK_matA
98	D	11	FL100
98	D	12	FY4
98	E	1	blank
98	E	2	Sigma_matA
98	E	3	SK1 209
98	E	4	CLIB154_1a
98	E	5	CLIB_219_2a
98	E	6	DBVPG1399_1a
98	E	7	I14_1a
98	E	8	blank
98	E	9	M22_1a
98	E	10	T73_1a
98	E	11	UC8_1a
98	E	12	WE372_1a
98	F	1	Y55_1a
98	F	2	Y9J_1a
98	F	3	blank
98	F	4	UC1_1a
98	F	5	RM11_1a
98	F	6	IL_01_a
98	F	7	PW5_a
98	F	8	YPS1009_a
98	F	9	T7_a
98	F	10	blank
98	F	11	YJM981_a
98	F	12	YJM978_a
98	G	1	blank
98	G	2	blank
98	G	3	YJM320_a
98	G	4	NC_02_a
98	G	5	Y3_1a
98	G	6	blank
98	G	7	CECT10109_1a
98	G	8	blank
98	G	9	blank
98	G	10	blank
98	G	11	blank
98	G	12	blank
98	H	1	blank
98	H	2	blank
98	H	3	blank
98	H	4	A364A
98	H	5	blank
98	H	6	K1_1
98	H	7	CLIB208_1
98	H	8	CLIB318_1
98	H	9	CLIB324_2
98	H	10	blank
98	H	11	S. bayanus matA
98	H	12	S. paradoxus
99	A	1	CLIB192_1b
99	A	2	CLIB274_1
99	A	3	CLIB326_1
99	A	4	CLIB272_2
99	A	5	CLIB382_1b
99	A	6	YJM145_b
99	A	7	blank
99	A	8	YJM280_b
99	A	9	YJM326_b
99	A	10	YJM413_b
99	A	11	YJM421_1b
99	A	12	YJM428_1b
99	B	1	YJM434_1b
99	B	2	blank
99	B	3	YJM436_1b
99	B	4	YJM440_1b
99	B	5	YJM454_1b
99	B	6	YJM653_1b
99	B	7	YJM678_1b
99	B	8	CBS2888_1b
99	B	9	blank
99	B	10	CBS3093_1b
99	B	11	CBS7960_2
99	B	12	blank
99	C	1	DBVPG1788_1b
99	C	2	DBVPG1794_1b
99	C	3	DBVPG3591_1b
99	C	4	blank
99	C	5	DBVPG4651_1b
99	C	6	DBVPG6861
99	C	7	EM93_3
99	C	8	Y6_b
99	C	9	YPS1000_1b
99	C	10	YPS163_1b
99	C	11	blank
99	C	12	blank
99	D	1	CLIB294_1b
99	D	2	CLIB413_1b
99	D	3	CLIB483_1b
99	D	4	K12_2
99	D	5	Y10_1b
99	D	6	blank
99	D	7	Y12_b
99	D	8	Y9_4
99	D	9	YJM269_1b
99	D	10	CEN.PK_mat?
99	D	11	FL200
99	D	12	FY5
99	E	1	blank
99	E	2	Sigma_matx
99	E	3	SK1 208
99	E	4	CLIB154_1b
99	E	5	CLIB219_2b
99	E	6	DBVPG1339_1b
99	E	7	I14_1b
99	E	8	blank
99	E	9	M22_1b
99	E	10	T73_1b
99	E	11	UC8_1b
99	E	12	WE372_1b
99	F	1	Y55_1b
99	F	2	Y9J_1b
99	F	3	blank
99	F	4	UC1_1b
99	F	5	RM11_1b
99	F	6	IL_01_b
99	F	7	PW5_b
99	F	8	YPS1009_b
99	F	9	T7_b
99	F	10	blank
99	F	11	YJM981_b
99	F	12	YJM978_b
99	G	1	273614X_b
99	G	2	TL229 S2.2
99	G	3	YJM320_b
99	G	4	NC_02_b
99	G	5	Y3_1b
99	G	6	CECT10266_1b
99	G	7	CECT10109_1b
99	G	8	blank
99	G	9	blank
99	G	10	blank
99	G	11	blank
99	G	12	blank
99	H	1	blank
99	H	2	blank
99	H	3	blank
99	H	4	blank
99	H	5	blank
99	H	6	blank
99	H	7	blank
99	H	8	blank
99	H	9	blank
99	H	10	blank
99	H	11	S. bayanus matAlpha
99	H	12	S. paradoxus
